image,caption
3004287781_c041c09c16.jpg,무언가에 매우 흥분해 보이는 사람들이 야외에 서 있습니다.
3004287781_c041c09c16.jpg,두건을 쓴 여자는 두 개의 평화 신호를주고 옆에있는 남자는 박수를 치고 뒤에있는 여자는 팔을 들어 올린다.
3004287781_c041c09c16.jpg,여러 젊은이들이 박수를 치며 환호하며 축하합니다.
3004287781_c041c09c16.jpg,그룹은 카메라를 위해 얼굴과 손 제스처를 만듭니다.
3004290523_d1319dfdb4.jpg,캐스트의 한 남자가 캠코더를 사용하고 다른 남자가 그를 지켜 봅니다.
3004290523_d1319dfdb4.jpg,다른 사람이 보는 동안 한 남자가 비디오를 만든다.
3004290523_d1319dfdb4.jpg,다른 남자가 웃고있는 동안 캐스트를 가진 남자가 비디오를 찍는다.
3004290523_d1319dfdb4.jpg,캐스트를 한 남자가 캠코더를 사용하여 즐거운 이벤트를 녹화하고 있습니다.
3004290523_d1319dfdb4.jpg,팔 캐스트를 한 남자가 다른 남자가 카메라를보고있는 동안 비디오에서 무언가를 촬영합니다.
3004291093_35d6fd8548.jpg,한 남자가 아프로 스타일의 머리카락에 팁을 표백하고 휴대폰에 있습니다.
3004291093_35d6fd8548.jpg,검은 머리와 금발 팁을 가진 남자가 자신의 휴대폰에 회담
3004291093_35d6fd8548.jpg,미친 머리카락을 가진 남자가 손가락으로 귀에 앉아 있습니다.
3004291093_35d6fd8548.jpg,향취를 가진 한 남자가 전화를 듣기 위해 귀를 막고있다.
3004291093_35d6fd8548.jpg,머리카락이 많고 팩맨 재킷을 입은 사람이 전화를 겁니다.
3004291289_c4892898ae.jpg,오바마 티셔츠를 입은 금발 머리 소녀가 카메라에 웃고 있습니다.
3004291289_c4892898ae.jpg,오바마 티셔츠를 입고 긴 머리를 가진 소녀.
3004291289_c4892898ae.jpg,오바마라고 적힌 티셔츠를 입은 여성
3004291289_c4892898ae.jpg, 젊은 여성이   오바마   티셔츠를 입는다. 
3004291289_c4892898ae.jpg,오바마 티셔츠 웃는 여자.
3004359992_f6b3617706.jpg,치어 리더 옷을 입은 소녀들이 운동장을 배경으로 공중으로 다른 소녀를 던진다.
3004359992_f6b3617706.jpg, 젊은 여성 그룹
3004359992_f6b3617706.jpg,치어 리더는 소녀를 공중에 던졌습니다.
3004359992_f6b3617706.jpg,치어 리더 다섯 소녀.
3004359992_f6b3617706.jpg,치어 리더는 동료 멤버를 공중에 던진다.
3004823335_9b82cbd8a7.jpg,찾고 흑백 개입니다.
3004823335_9b82cbd8a7.jpg,맑은 날에는 흑인과 백인 개가 하늘을 쳐다 본다.
3004823335_9b82cbd8a7.jpg, 잔디밭의 개
3004823335_9b82cbd8a7.jpg,잔디 필드에서 찾고 개입니다.
3004823335_9b82cbd8a7.jpg,흑인과 백인 개가 풀밭에서 뛰고 있습니다.
300500054_56653bf217.jpg,포장 도로에서 축구를하는 4 명의 남자.
300500054_56653bf217.jpg,4 명이 근처에 나무가있는 황량한 들판에서 축구를하고 있습니다.
300500054_56653bf217.jpg,멀리서 축구를하는 네 사람.
300500054_56653bf217.jpg,갈색 표면에서 축구하는 네 사람.
300500054_56653bf217.jpg,네 명의 축구 선수가 포장 도로에서 경기를합니다.
3005123298_d3017d5f5d.jpg,검은 색 운동복을 입은 남자가 오바마 사인을 들고있다.
3005123298_d3017d5f5d.jpg,흑인 남자가 오바마 08 사인을 들고있다.
3005123298_d3017d5f5d.jpg,한 남자가 그의 머리 위에 캠페인 사인을 올립니다.
3005123298_d3017d5f5d.jpg,2008 년 대통령 선거를위한 오바마 티켓을지지하는 흥분된 지지자.
3005123298_d3017d5f5d.jpg,오바마 바이든 지지자는 대통령 후보와 그의 러닝 메이트를 응원한다.
3005124440_c096b310fb.jpg,세 명의 민주당 지지자들이 선거를위한 사인을 들고 있습니다.
3005124440_c096b310fb.jpg,세 명이 공공 장소에서 정치적 사인을 들고 포즈를 취합니다.
3005124440_c096b310fb.jpg,세 사람이 웃고 정치적 징후를 들고.
3005124440_c096b310fb.jpg,정치적 징후가있는 세 사람.
3005124440_c096b310fb.jpg,두 남자와 한 여자가 오바마와 크리스 그레 고어의 사인을 들고 포즈를 취하고있다.
3005126574_49c28ffbee.jpg,한 흑인이 갈색 셔츠와 목걸이를 입고있다.
3005126574_49c28ffbee.jpg,목걸이를 한 흑인이 카메라를 응시하고있다.
3005126574_49c28ffbee.jpg,한 남자가 밤에 앞을 똑바로 본다.
3005126574_49c28ffbee.jpg,검은 피부와 짧은 머리를 가진 남자는 목걸이와 회색 셔츠를 입는다.
3005126574_49c28ffbee.jpg,아프리카 유산의 한 남자가 회색 셔츠와 은색 목 체인을 입고 있습니다.
300539993_eede2d6695.jpg,막대기에 씹는 검은 색과 갈색 개
300539993_eede2d6695.jpg,검은 색과 갈색의 개가 큰 막대기를 씹고 있습니다.
300539993_eede2d6695.jpg,갈색과 검은 색 개가 누워서 막대기 끝에 갉아 먹고 있습니다.
300539993_eede2d6695.jpg,개는 막대기로 씹는다.
300539993_eede2d6695.jpg,뼈를 갉아 먹는 개.
300550441_f44ec3701a.jpg,치마를 입은 여성이 길을 걸어갑니다.
300550441_f44ec3701a.jpg,한 여자가 보드 위를 걷는다.
300550441_f44ec3701a.jpg,머리에 스카프를 두른 여인이 나무 판자를 걸어 내려갑니다.
300550441_f44ec3701a.jpg,낮은 나무 판자 산책로에 산책하는 공원에서 여러 사람.
300550441_f44ec3701a.jpg,갈색 치마를 입은 여자는 나무 산책로를 따라 검은 색 가방을 들고있다.
300577374_bfccb0430b.jpg,큰 붉은 벽과 걸어 다니는 사람들이있는 도시 광장.
300577374_bfccb0430b.jpg,많은 사람들이 걸어 다니는 자갈이 깔린 마을 광장
300577374_bfccb0430b.jpg, 평균
300577374_bfccb0430b.jpg,벽돌 광장에있는 사람들의 그룹입니다.
300577374_bfccb0430b.jpg,사람들은 광장을 통과합니다.
300577375_26cc2773a1.jpg,바쁜 거리에서 경찰이 차 앞에 서있다.
300577375_26cc2773a1.jpg,한 남자가 도시를 걷는다.
300577375_26cc2773a1.jpg,경찰은 도시 거리의 자동차 옆에 서 있습니다.
300577375_26cc2773a1.jpg,경찰이 SUV 앞에 서 있습니다.
300577375_26cc2773a1.jpg,경찰관이 담배를 피우고 있습니다.
3005872315_e6771763bd.jpg,숲으로 권총을 쏘는 남자의 클로즈업.
3005872315_e6771763bd.jpg,검은 총을 쏘는 누군가의 손의 근접 촬영
3005872315_e6771763bd.jpg,한 쌍의 손이 나무 방향으로 검은 총을 쏘고 있습니다.
3005872315_e6771763bd.jpg,파란 셔츠를 입은 사람이 총을 쏜다.
3005872315_e6771763bd.jpg,누군가 권총에서 총알을 쏘아 숲 속으로갑니다.
300594071_3450444752.jpg,큰 여자가 항구에 앉아있다.
300594071_3450444752.jpg,한 사람이 세 개의 파란색과 흰색 포르토 포티 앞에 걸레를 대고 앉아 있습니다.
300594071_3450444752.jpg, 여자
300594071_3450444752.jpg,변기를 치우는 여성이 휴식을 취합니다.
300594071_3450444752.jpg,부인은 욕실 청소를 기다리고 있습니다.
3006093003_c211737232.jpg,핸드폰에 얘기하는 남자는 파란색 배너를 들고있다.
3006093003_c211737232.jpg,한 남자가 오바마 캠페인 사인을 들고 휴대폰으로 이야기한다.
3006093003_c211737232.jpg,오바마 포스터를 들고 안경을 쓴 남자가 핸드폰으로 이야기하고있다.
3006093003_c211737232.jpg,오바마 지지자는 검은 색 재킷과 갈색 모자를 쓰고있다.
3006093003_c211737232.jpg,핸드폰과 수염 오바마 기호를 들고 젊은 남자
3006094603_c5b32d2758.jpg,버락 오바마 셔츠를 입은 남자가 카메라에 미소를 짓는다.
3006094603_c5b32d2758.jpg,오바마 티셔츠를 입고 커피 잔을 들고있는 남자.
3006094603_c5b32d2758.jpg,한 청년이 오바마 티셔츠를 선전합니다.
3006094603_c5b32d2758.jpg,이것은 컵을 들고 오바마 티셔츠를 입은 남자입니다.
3006094603_c5b32d2758.jpg,이 남자는 Barack Obama 티셔츠를 입고 음료수를 들고 있습니다.
3006095077_1992b677f8.jpg,주유소에서 사진을 위해 포즈를 취하는 모자를 쓴 두 남자.
3006095077_1992b677f8.jpg,재킷을 입은 두 사람.
3006095077_1992b677f8.jpg,모자를 쓴 두 남자가 함께 포즈를 취합니다.
3006095077_1992b677f8.jpg,모자를 쓰고있는 두 남자.
3006095077_1992b677f8.jpg,모자를 쓴 두 남자가 함께 서서 미소를 짓는다.
3006217970_90b42e6b27.jpg,Riwal이 후원하는 자동차가 젖은 도로에서 타이어를 피우고 있습니다.
3006217970_90b42e6b27.jpg,경주 용 자동차가 빗속에서 트랙을 따라 운전합니다.
3006217970_90b42e6b27.jpg,경주 용 자동차가 헤드 라이트를 켜고 젖은 트랙을 주행하고 있습니다.
3006217970_90b42e6b27.jpg,광고가있는 작은 경주 용 자동차가 비가 오는 길을 운전하고 있습니다.
3006217970_90b42e6b27.jpg,후원 된 경주 용 자동차가 젖은 경주로에서 조명과 함께 운전하고 있습니다.
3006926228_cf3c067b3e.jpg,한 남자가 공중에 손을 들고 미국이 적힌 티셔츠를 입고 있습니다.
3006926228_cf3c067b3e.jpg,한 남자가 밤에 군중들 사이에서 축하하는 몸짓을한다.
3006926228_cf3c067b3e.jpg,남자와 여자 응원
3006926228_cf3c067b3e.jpg,사람들은 밤에 팔을 뻗은 채 소리를 지른다.
3006926228_cf3c067b3e.jpg,남자와 여자 중 한 명이 손을 들었습니다.
3007214949_a4b027f8a3.jpg,한 소년과 소녀가 놀이터와 단풍 지역 근처의 트램폴린에서 뛰고 있습니다.
3007214949_a4b027f8a3.jpg,어린 소녀와 소년이 밖에서 트램폴린을 타고 점프합니다.
3007214949_a4b027f8a3.jpg,트램폴린에서 노는 아이들.
3007214949_a4b027f8a3.jpg,두 아이가 트램폴린을 타고 튕 깁니다.
3007214949_a4b027f8a3.jpg,앉아 트램폴린에 점프 두 어린 아이.
300765528_8c8f709dda.jpg,흰 가운을 입은 신부들이 길가에 붉은 꽃을 들고있다.
300765528_8c8f709dda.jpg,남녀 그룹이 결혼식 복장을하고 있습니다.
300765528_8c8f709dda.jpg,붉은 꽃을 들고 흰 드레스에 여자의 라인
300765528_8c8f709dda.jpg,많은 신부들이 길거리에 줄을 섭니다.
300765528_8c8f709dda.jpg,흰 드레스를 입은 여러 신부가 빨간 장미를 들고있다
3008370541_ce29ce49f0.jpg, 검은 개가 은행에서 물이있는 곳으로 도약
3008370541_ce29ce49f0.jpg,블루 칼라를 가진 검은 개가 물에 뛰어 들고 있습니다.
3008370541_ce29ce49f0.jpg,검은 실험실은 농지로 둘러싸인 호수로 향하고 있습니다.
3008370541_ce29ce49f0.jpg,검은 개가 풀이 무성한 마당 아래로 뛰어 내려 아래의 물에 뛰어 들고 있습니다.
3008370541_ce29ce49f0.jpg,개가 호수로 뛰어 들고있다.
3009018821_ba47396e24.jpg,여자가 보는 동안 수영장에서 배드민턴을하는 여자.
3009018821_ba47396e24.jpg,분홍색 수영복을 입은 여성이 배드민턴 라켓을 들고 다른 여성이 바라보고 있습니다.
3009018821_ba47396e24.jpg,한 여자가 앉아서 다른 여자가 수영장에서 노는 것을 지켜 봅니다.
3009018821_ba47396e24.jpg,한 여성은 수영장 옆에 앉아 있고 다른 여성은 수영장에서 배드민턴을합니다.
3009018821_ba47396e24.jpg,다른 여자가 보이는 동안 수영장에서 배드민턴을하는 여자.
3009035153_715e39b440.jpg,흑인 소년이 점프하고있다.
3009035153_715e39b440.jpg,백그라운드에서 일몰과 함께 점프하는 소년.
3009035153_715e39b440.jpg,한 어린 소년이 카키색 바지와 검은 색 긴 소매 셔츠를 입고 있습니다.
3009035153_715e39b440.jpg,아이가 황혼에 뛰어 오르고있다.
3009035153_715e39b440.jpg,그 뒤에 일몰 점프하는 어린 소년
3009047603_28612247d2.jpg,줄무늬 셔츠를 입은 소년이 덤불 앞 잔디 공원에서 축구 공을 가지고 놀고있다.
3009047603_28612247d2.jpg,공중에서 축구 공을 차려고하는 소년
3009047603_28612247d2.jpg,축구 공을 향해 공중에서 뛰어 내리는 소년.
3009047603_28612247d2.jpg,축구 공을 걷어차 기 위해 떨어지는 아이.
3009047603_28612247d2.jpg,공중에서 축구 공을 걷어차 기 위해 뒤로 기울고 소년.
300922408_05a4f9938c.jpg, 흑인과 큰
300922408_05a4f9938c.jpg,흑인과 해변에서 그의 개.
300922408_05a4f9938c.jpg,한 남자가 개 근처 해변에서 젖은 모래에 무릎을 꿇고있다.
300922408_05a4f9938c.jpg,해변에서 그의 갈색 개를 노는 남자.
300922408_05a4f9938c.jpg,해변에 남자와 개 서입니다.
3009383694_e045c6169e.jpg,한 남자가 플랫폼에서 번지 점프를하면서 위의 누군가가 지켜보고 있습니다.
3009383694_e045c6169e.jpg,남자는 다른 사람들이 관찰하는 지점에서 자유 낙하합니다.
3009383694_e045c6169e.jpg,코디네이터와 함께 위에서 바라 보는 사람 번지 점프.
3009383694_e045c6169e.jpg,남자 번지 점프의 아래에서보기
3009383694_e045c6169e.jpg,이 남자는 번지 점프입니다.
3009644534_992e9ea2a7.jpg,그의 입에 홀리 공 작은 강아지의 근접 촬영 사진.
3009644534_992e9ea2a7.jpg,흰 공을 들고 개.
3009644534_992e9ea2a7.jpg,개는 들판에서 공을 가져옵니다.
3009644534_992e9ea2a7.jpg,개는 입에 공을 들고 트로트를합니다.
3009644534_992e9ea2a7.jpg,개가 밖으로 휘플 볼을 들고
3012513414_86180c44cb.jpg,한 남자가 눈 속에서 스키 점프를 수행합니다.
3012513414_86180c44cb.jpg,아래 눈 더미에 파란색과 흰색 기호로 점프를 만드는 검은 상단에 스키어.
3012513414_86180c44cb.jpg,점프 후 공중에 높은 스키어.
3012513414_86180c44cb.jpg,눈 더미 위로 점프를 시도하는 스키에 남자
3012513414_86180c44cb.jpg,스키어는 경사로를 벗어난 후 공중에 떠 있습니다.
3013469764_30e84e9a0d.jpg,ATV 레이서가 트랙을 날아 오르며 먼지를 날려 보냅니다.
3013469764_30e84e9a0d.jpg,한 사람이 사륜 구동차를 타고 모래 언덕에서 많은 흙을 걷어차 고 있습니다.
3013469764_30e84e9a0d.jpg,사람이 먼지를 통해 ATV를 타고 있습니다.
3013469764_30e84e9a0d.jpg,그의 바퀴를 회전하는 ATV 라이더.
3013469764_30e84e9a0d.jpg,쿼드 러너는 모래 언덕을 올라갑니다.
3014015906_fdba461f36.jpg,주황색 반바지를 입은 세 명의 소년이 삼림 지대 옆 바위 위를 걷고 있습니다.
3014015906_fdba461f36.jpg,수영복을 입은 세 명의 소년이 상류로 걸어갑니다.
3014015906_fdba461f36.jpg,강을 따라 걷는 반바지 만 입은 세 남자
3014015906_fdba461f36.jpg,정글에서 개울을 따라 걷는 세 사람.
3014015906_fdba461f36.jpg,반바지를 입은 세 사람이 숲속의 개울가를 따라 바위 위를 걷습니다.
3014080715_f4f0dbb56e.jpg,눈을 통해 썰매를 당기는 개 그룹.
3014080715_f4f0dbb56e.jpg,개 팀이 눈 위로 썰매를 당기고 있습니다.
3014080715_f4f0dbb56e.jpg,썰매를 당기는 개 팀.
3014080715_f4f0dbb56e.jpg,눈 덮힌 도로 아래로 썰매를 당기는 개 팀.
3014080715_f4f0dbb56e.jpg,썰매 개는 눈 덮인 숲을 통해 썰매를 당깁니다.
3014169370_fc4059352e.jpg,두 폭포 사이에 노란색 서있는 남자.
3014169370_fc4059352e.jpg,폭포 사이에 서있는 남자.
3014169370_fc4059352e.jpg,노란색 셔츠를 입은 남자가 두 개의 폭포로 둘러싸인 호수로 뛰어 들었다.
3014169370_fc4059352e.jpg,노란색 셔츠를 입은 사람이 폭포 꼭대기에서 뛰어 내 렸습니다.
3014169370_fc4059352e.jpg,노란색 셔츠를 입은 사람이 두 폭포 사이에 서 있습니다.
3014546644_d53db746ec.jpg,오렌지 가죽 끈에 흑인과 백인 개가 필드에서 점프합니다.
3014546644_d53db746ec.jpg,개가 키가 큰 풀 사이로 경계를 이루고 있습니다.
3014546644_d53db746ec.jpg,개는 다리 아래에 주황색 밧줄로 키가 큰 풀을 뛰어 넘습니다.
3014546644_d53db746ec.jpg,개가 들판에 뛰어든다.
3014546644_d53db746ec.jpg,개가 오렌지색 선이 붙어있는 가을 숲 속으로 달려갑니다.
3014773357_f66bd09290.jpg,두 번째 백조를 배경으로 물 위로 날개를 펼치고있는 백조.
3014773357_f66bd09290.jpg,짙은 푸른 물에 두 마리의 거위 한 마리는 날개를 뻗고 다른 거위는 다이빙을 시작합니다.
3014773357_f66bd09290.jpg, 물 속에 백조 두 마리가
3014773357_f66bd09290.jpg,바다 표면에 두 개의 흰 거위
3014773357_f66bd09290.jpg,물에 두 개의 흰색 백조입니다.
3014986976_0e7b858970.jpg,많은 사람들이 비포장 도로의 지프에 앉아 있습니다.
